Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Достойно,"Хорошая гостиница в самом центре Барнаула. Прекрасно оборудованные просторные номера со всем необходимым, вплоть до посуды и столовых приборов. По запросу приносят гладильную доску и утюг. Хорошие завтраки. Одну позицию сняла за ожидание горячей воды. Чтобы пошла действителдьнго горячая, надо минут 10 спускать воду. А какт-то утром один наш коллега горячей воды так и не дождался.",,4,октябрь 2019 г.,26 октября 2019 г.,0,KissaPtah,https://www.tripadvisor.ru/Profile/KissaPtah,0,1,63,29,5,19,"Москва, Россия",авг. 2015 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,"Вкусные, недорогие сытные завтраки","Ходил завтракать из соседней, одноименной гостиницы. И утром и днём всегда много народу. Очень сытные завтраки, брал французский бранч и крем-суп - всё понравилось.",,5,октябрь 2019 г.,10 октября 2019 г.,1  ,Сергей О,https://www.tripadvisor.ru/Profile/_I1313HS,0,0,117,56,5,35,"Москва, Россия",март 2015 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,О Кухне,"Место конечно центральное, но кухня далека от идеала.... На уровне 3+ по пятибалльной шкале Заказывал уха из форели,утиная грудка с печёной тыквой, милшейк Сникерс,вино Уха из консервированного лосося типа форели, щукой и не пахнет как из названия так и факта консервов. Утиная грудка с печёной тыквой тоже хороших впечатлений не прибавила-кусочки тыквы пережарены в соевом соусе, грудка была бы хороша сама по себе как мясо но всё испортило обилие перца и специй из-за которого вкус мяса пропадал вовсе,вроде бы сочное непередерданное а вкуса нет,обжигает небо. Соус апельсиновый не выразительный, лучше бы подошёл другой, брусничный например...ну и наконец милшейк Сникерс якобы с домашней карамелью,арахисом и взбитыми сливками...по факту просто Сникерс замешанный в блендере с молоком и мороженным...с таким вкусом батончика с избытком сахара приторно сладким трудно что-то спутать... Вино обычное как и еда.. столовая люкс, Кухня обычная для такого местоположения могла быть и приличнее, но видно что рассчитано на поток а не на авторскую кухню...",,3,июль 2019 г.,23 июля 2019 г.,0,Maketodo,https://www.tripadvisor.ru/Profile/Maketodo,0,0,1,0,0,1,,июль 2019 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,прекрасная кофейня!,"вкусная, свежая еда, можно тут или с собой, несмотря на то что кофейня - вкусные блюда основного меню, вежливый персонал, атмосфера уютная",,5,сентябрь 2018 г.,11 июля 2019 г.,1  ,lela2303,https://www.tripadvisor.ru/Profile/lela2303,1,0,39,6,3,8,,июль 2019 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Категорически советую!,"Отличное, просто супер место! Отличная, очень вкусная кухня, и далеко не только кофе. Брали рёбра, сырные тарелки, салаты из овощей и с ростбифом, десерты - все очень вкусно, продукты очень свежие. Сами с Москвы. Есть с чем сравнивать, много где бывали. И все что описано выше - по крайне демократичной цене! Интерьер и атмосфера, музыка фоном - тоже все супер. Так что советую всем. Давайте поднимем на первое место в рейтинге! Они реально достойны!!",,5,май 2019 г.,21 мая 2019 г.,0,LPAlex,https://www.tripadvisor.ru/Profile/LPAlex,1,3,67,93,5,72,"Москва, Россия",нояб. 2012 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Уютная кофейня,"Вкусная еда, прекрасное расположение, красивый интерьер, есть кофе с миндальным молоком. Цены умеренные.",,5,май 2019 г.,12 мая 2019 г.,0,OlgaSinickaya,https://www.tripadvisor.ru/Profile/OlgaSinickaya,0,0,21,2,3,6,"Змеиногорск, Россия",янв. 2018 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Грязная посуда!!!!!,"В первые посетила это заведение, подруга посоветовала. Заказали кофе, чай авторский, суп и сырники, Мороженое. Началось все с того, что я попросила поменять чайную пару, поменяли но такое ощущение что её обратно принесли, вся в потеках от предыдущего напитка, явно кофе!Еда вкусная, претензий нет, но мороженое забыли, посуду не пытались убрать грязную, причём не только за нашим столом, за соседними такой же срач был. После чего я попросила пригласить менеджера, которого даже нет. Спросила официантов почему такая проблема с посудой, самим приятно было бы пить, сказали нет, но борятся с этой бедой. На кофемашине стояли такие же грязные кружки... Так что грязная посуда и отсутствие внимания официантов это ваш минус!",,2,май 2019 г.,12 мая 2019 г.,0,451julijaa,https://www.tripadvisor.ru/Profile/451julijaa,0,0,2,1,0,3,Россия,июнь 2017 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Стильно и вкусно,"В кафе отличное меню и вкусные блюда. Есть постное меню, причём не мафин и кофе на соевом молоке, а все: и салаты и суп и основные блюда и десерты и вся кофейная карта на соевом и миндальном молоке. Отлично!",,5,апрель 2019 г.,3 апреля 2019 г.,0,osipov75,https://www.tripadvisor.ru/Profile/osipov75,0,0,302,136,6,206,"Москва, Россия",март 2012 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Замечательная гостиница в центре Барнаула,"Гостиница находится в самом центре города, очень удобное расположение. Рядом находится кофейня Тревелерс и в самом здании отеля - кофейня Центральная, где можно полноценно , вкусно и по приемлемой цене покушать. Заселение прошло очень быстро, могу высоко оценить работу ресепшн. Мой номер выходил на дорогу , однако какого то сильного шума я не заметила. Уборка замечательная, очень чистая постель и полотенца. Кровать удобная. Вместительный шкаф-купе. Имеется гладильная доска, утюг, сейф, чайник, принадлежности для чая и кофе , вода , письменный стол. В ванной комнате достаточное количество туалетных принадлежностей, каждый день все докладывают. Завтраки очень разнообразные, на любой вкус, все свежее и вкусное. Очень рекомендацию гостиницу для деловых поездок !",,5,март 2019 г.,28 марта 2019 г.,0,599lalay,https://www.tripadvisor.ru/Profile/599lalay,1,0,178,42,5,20,,авг. 2014 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Очень вкусно!,"Посетили место в обеденное время, оба зала были почти полностью заполнены. Наш заказ: два цезаря с креветками, крем-суп из брокколи, греческий бранч и два рафа цитрусовый и с марципаном. Блюда подали очень быстро! Все очень красиво и вкусно! Просто 10 из 10. Меню завтраков работает все время (кроме каш). Качество кофе я, правда, не оценила, но еда и обслуживание затмило все недочеты. Рекомендую к посещению!!!",,5,март 2019 г.,3 марта 2019 г.,0,sveta2609,https://www.tripadvisor.ru/Profile/sveta2609,0,0,62,45,4,7,"Белокуриха, Россия",сент. 2017 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Очень качественно и доступно,"Одно из любимых мест в Барнауле (ну не считая ресторан ""Заречье""). Здесь всегда очень вкусно и недорого. Отличный выбор блюд, качественная подача и хорошее обслуживание. Здесь можно хорошо и позавтракать и пообедать и поужинать.",,5,февраль 2019 г.,25 февраля 2019 г.,,Olesya S,https://www.tripadvisor.ru/Profile/668olesyas,2,0,38,30,4,23,"Барнаул, Россия",сент. 2012 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Божественная карбонара,"Очень уютное место, в центре города, приятный ценник и самое главное ОЧЕНЬ вкусно кормят! Невероятные завтраки, божественная карбонара, приятные официанты. Печально что нет такого в МСК",,5,февраль 2019 г.,22 февраля 2019 г.,0,Анна А,https://www.tripadvisor.ru/Profile/O2908RG_,0,0,3,1,0,1,"Москва, Россия",февр. 2019 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Отличное место!,Часто заходим с коллегами на обед в данное заведение. Всегда очень вкусно и быстро. И к тому же мне очень нравится интерьер.,,5,январь 2019 г.,31 января 2019 г.,,pavletedze,https://www.tripadvisor.ru/Profile/pavletedze,0,6,4,0,1,2,"Барнаул, Россия",янв. 2019 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Отличное кафе!,"Проезжая Барнаул на поезде с остановкой более 4 часов, мы с женой задались целью хорошо позавтракать. Интернет подсказал не очень много вариантов со столь ранним открытием. К тому же выбор пал на это заведение еще и благодаря его привлекательному месту расположения. Посещение кафе оставило множество приятных впечатлений. На обратном пути (тем же поездом) вопросов, куда пойти поужинать, уже не возникало. Конечно кафе Центральное! )) Приятная обстановка, великолепное обслуживание, вкусные и красивые блюда. Меню очень разнообразно: хоть на завтрак, хоть на обед, хоть на ужин. Может быть не самые низкие цены, но они полностью оправданны и вполне приемлемы. Не знаю, как для Барнаула, но для Москвы точно не выше среднего. Теперь в это кафе тянет за тысячи километров..)))",,5,август 2018 г.,20 января 2019 г.,0,Homerbitter,https://www.tripadvisor.ru/Profile/Homerbitter,0,0,27,63,3,11,"Москва, Россия",янв. 2014 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Вкусный сытный бранч,"В обеденное время мало мест, но есть оказывается ещё второй зал, не такой просторный, но тихий. Было мало времени, девушка предложила мне бранч (куриный стейк и киш из сёмги) за 360 руб.. Принесли за 20 минут. Было сытно и вкусно! Из напитков: горячий шоколад - густой по текстуре, но до настоящего пока не дотягивает.",,4,ноябрь 2018 г.,2 декабря 2018 г.,0,Ann-Barcelo,https://www.tripadvisor.ru/Profile/Ann-Barcelo,0,0,10,0,2,1,,нояб. 2018 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Вкусно!,"Путешествую по работе. Времени для того чтобы выбирать заведения нет. Остановилась в отеле Центральный. Очень вкусно! И замечательно, что не нужно никуда ехать.",,5,октябрь 2018 г.,13 октября 2018 г.,1  ,P398HS_,https://www.tripadvisor.ru/Profile/P398HS_,0,0,93,13,5,18,"Москва, Россия",дек. 2012 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,"Качественная еда, хорошее обслуживание)","Вкусный не только кофе, но и еда! Супы, салаты, завтраки хороши! Цены соответствуют качеству!))) Уютно))) но в популярное время лучше заказать столик заранее!",,5,октябрь 2018 г.,13 октября 2018 г.,,Sofya S,https://www.tripadvisor.ru/Profile/SophieBulle,2,2,33,5,3,5,"Анапа, Россия",июль 2016 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Замечательная гостиница в центре Барнаула,"Гостиница находится в самом центре города, очень удобное расположение. Рядом находится кофейня Тревелерс и в самом здании отеля - кофейня Центральная, где можно полноценно , вкусно и по приемлемой цене покушать. Заселение прошло очень быстро, могу высоко оценить работу ресепшн. Мой номер выходил на дорогу , однако какого то сильного шума я не заметила. Уборка замечательная, очень чистая постель и полотенца. Кровать удобная. Вместительный шкаф-купе. Имеется гладильная доска, утюг, сейф, чайник, принадлежности для чая и кофе , вода , письменный стол. В ванной комнате достаточное количество туалетных принадлежностей, каждый день все докладывают. Завтраки очень разнообразные, на любой вкус, все свежее и вкусное. Очень рекомендацию гостиницу для деловых поездок !",,5,март 2019 г.,28 марта 2019 г.,0,599lalay,https://www.tripadvisor.ru/Profile/599lalay,1,0,178,42,5,20,,авг. 2014 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Очень вкусно!,"Посетили место в обеденное время, оба зала были почти полностью заполнены. Наш заказ: два цезаря с креветками, крем-суп из брокколи, греческий бранч и два рафа цитрусовый и с марципаном. Блюда подали очень быстро! Все очень красиво и вкусно! Просто 10 из 10. Меню завтраков работает все время (кроме каш). Качество кофе я, правда, не оценила, но еда и обслуживание затмило все недочеты. Рекомендую к посещению!!!",,5,март 2019 г.,3 марта 2019 г.,0,sveta2609,https://www.tripadvisor.ru/Profile/sveta2609,0,0,62,45,4,7,"Белокуриха, Россия",сент. 2017 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Очень качественно и доступно,"Одно из любимых мест в Барнауле (ну не считая ресторан ""Заречье""). Здесь всегда очень вкусно и недорого. Отличный выбор блюд, качественная подача и хорошее обслуживание. Здесь можно хорошо и позавтракать и пообедать и поужинать.",,5,февраль 2019 г.,25 февраля 2019 г.,,Olesya S,https://www.tripadvisor.ru/Profile/668olesyas,2,0,38,30,4,23,"Барнаул, Россия",сент. 2012 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Божественная карбонара,"Очень уютное место, в центре города, приятный ценник и самое главное ОЧЕНЬ вкусно кормят! Невероятные завтраки, божественная карбонара, приятные официанты. Печально что нет такого в МСК",,5,февраль 2019 г.,22 февраля 2019 г.,0,Анна А,https://www.tripadvisor.ru/Profile/O2908RG_,0,0,3,1,0,1,"Москва, Россия",февр. 2019 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Отличное место!,Часто заходим с коллегами на обед в данное заведение. Всегда очень вкусно и быстро. И к тому же мне очень нравится интерьер.,,5,январь 2019 г.,31 января 2019 г.,,pavletedze,https://www.tripadvisor.ru/Profile/pavletedze,0,6,4,0,1,2,"Барнаул, Россия",янв. 2019 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Отличное кафе!,"Проезжая Барнаул на поезде с остановкой более 4 часов, мы с женой задались целью хорошо позавтракать. Интернет подсказал не очень много вариантов со столь ранним открытием. К тому же выбор пал на это заведение еще и благодаря его привлекательному месту расположения. Посещение кафе оставило множество приятных впечатлений. На обратном пути (тем же поездом) вопросов, куда пойти поужинать, уже не возникало. Конечно кафе Центральное! )) Приятная обстановка, великолепное обслуживание, вкусные и красивые блюда. Меню очень разнообразно: хоть на завтрак, хоть на обед, хоть на ужин. Может быть не самые низкие цены, но они полностью оправданны и вполне приемлемы. Не знаю, как для Барнаула, но для Москвы точно не выше среднего. Теперь в это кафе тянет за тысячи километров..)))",,5,август 2018 г.,20 января 2019 г.,0,Homerbitter,https://www.tripadvisor.ru/Profile/Homerbitter,0,0,27,63,3,11,"Москва, Россия",янв. 2014 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Вкусный сытный бранч,"В обеденное время мало мест, но есть оказывается ещё второй зал, не такой просторный, но тихий. Было мало времени, девушка предложила мне бранч (куриный стейк и киш из сёмги) за 360 руб.. Принесли за 20 минут. Было сытно и вкусно! Из напитков: горячий шоколад - густой по текстуре, но до настоящего пока не дотягивает.",,4,ноябрь 2018 г.,2 декабря 2018 г.,0,Ann-Barcelo,https://www.tripadvisor.ru/Profile/Ann-Barcelo,0,0,10,0,2,1,,нояб. 2018 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Вкусно!,"Путешествую по работе. Времени для того чтобы выбирать заведения нет. Остановилась в отеле Центральный. Очень вкусно! И замечательно, что не нужно никуда ехать.",,5,октябрь 2018 г.,13 октября 2018 г.,1  ,P398HS_,https://www.tripadvisor.ru/Profile/P398HS_,0,0,93,13,5,18,"Москва, Россия",дек. 2012 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,"Качественная еда, хорошее обслуживание)","Вкусный не только кофе, но и еда! Супы, салаты, завтраки хороши! Цены соответствуют качеству!))) Уютно))) но в популярное время лучше заказать столик заранее!",,5,октябрь 2018 г.,13 октября 2018 г.,,Sofya S,https://www.tripadvisor.ru/Profile/SophieBulle,2,2,33,5,3,5,"Анапа, Россия",июль 2016 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Достойно,"Место хорошее. Из плюсов: Еда действительно вкусная (к сожалению, во многих заведениях сейчас перестало быть вкусно, увы). Радует разнообразие завтраков. Интерьер приятный глазу.  Из минусов:  Часто нет свободных столов (понимаю, что это для заведения характеристика хорошая, но если я хочу зайти перекусить куда-то, то я всегда думаю о том, что наверно там опять нет мест)) Официантки часто ведут себя так, будто к ним в гости без приглашения пришли. Но на качестве блюд это не сказывается, поэтому и оценка высокая",,4,сентябрь 2018 г.,4 октября 2018 г.,0,u723,https://www.tripadvisor.ru/Profile/u723,0,0,6,9,2,4,"Барнаул, Россия",дек. 2016 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Отлично.,"Очень неплохой кофе, уютный интерьер, хорошее обслуживание, и цены очень радуют по сравнению со столичными ) Рекомендую.",,5,август 2018 г.,10 августа 2018 г.,,romeo_popov,https://www.tripadvisor.ru/Profile/romeo_popov,0,0,9,1,2,27,"Троицк, Россия",авг. 2010 г.
Центральная,https://www.tripadvisor.ru/Restaurant_Review-g737147-d6186044-Reviews-Tsentralnaya-Barnaul_Altai_Krai_Siberian_District.html,"Ленина проспект, 57, Барнаул 656049 Россия",Рестораны,,Рестораны,91,Центральная кофейня,"Суперское место!уютное,стильное место.с отзывчивым персоналом .Вкусно и доступные цены !позавтракать здесь можно с7 до 17!",,5,август 2018 г.,4 августа 2018 г.,,Re23g,https://www.tripadvisor.ru/Profile/Re23g,0,0,5,3,2,5,"San Vittore Olona, Италия",апр. 2014 г.
